customer_id,name,home_city,home_lat,home_lon,account_age_days,avg_monthly_spend,risk_segment
CUST100704,Customer 0704,Kolkata,22.5726,88.3639,850,9178.69,Low
CUST100705,Customer 0705,Ahmedabad,23.0225,72.5714,1729,11532.12,Low
CUST100706,Customer 0706,Ahmedabad,23.0225,72.5714,3614,7780.85,Low
CUST100707,Customer 0707,Hyderabad,17.385,78.4867,2020,16239.92,Low
CUST100708,Customer 0708,Mumbai,19.076,72.8777,3284,8932.55,Low
CUST100709,Customer 0709,Delhi,28.7041,77.1025,953,3369.45,Low
CUST100710,Customer 0710,Pune,18.5204,73.8567,2371,7570.67,Low
CUST100711,Customer 0711,Kolkata,22.5726,88.3639,3212,6076.94,Low
CUST100712,Customer 0712,Bangalore,12.9716,77.5946,380,15174.59,Low
CUST100713,Customer 0713,Pune,18.5204,73.8567,393,6142.85,Low
CUST100714,Customer 0714,Hyderabad,17.385,78.4867,2346,9629.79,Low
CUST100715,Customer 0715,Ahmedabad,23.0225,72.5714,582,13720.02,Low
CUST100716,Customer 0716,Kolkata,22.5726,88.3639,186,15864.75,High
CUST100717,Customer 0717,Delhi,28.7041,77.1025,975,14688.35,Low
CUST100718,Customer 0718,Pune,18.5204,73.8567,3598,8068.98,Medium
CUST100719,Customer 0719,Pune,18.5204,73.8567,3193,9407.76,Low
CUST100720,Customer 0720,Bangalore,12.9716,77.5946,444,9767.63,Medium
CUST100721,Customer 0721,Pune,18.5204,73.8567,3167,18101.91,Low
CUST100722,Customer 0722,Pune,18.5204,73.8567,580,6768.32,Low
CUST100723,Customer 0723,Chennai,13.0827,80.2707,1737,10578.06,Medium
CUST100724,Customer 0724,Ahmedabad,23.0225,72.5714,2334,23298.76,High
CUST100725,Customer 0725,Ahmedabad,23.0225,72.5714,2440,16751.74,Low
CUST100726,Customer 0726,Chennai,13.0827,80.2707,2801,16871.29,Low
CUST100727,Customer 0727,Ahmedabad,23.0225,72.5714,1759,7735.85,Low
CUST100728,Customer 0728,Mumbai,19.076,72.8777,2737,6771.82,Low
CUST100729,Customer 0729,Mumbai,19.076,72.8777,3107,27624.04,Medium
CUST100730,Customer 0730,Pune,18.5204,73.8567,2001,30036.08,Medium
CUST100731,Customer 0731,Kolkata,22.5726,88.3639,1587,5487.92,High
CUST100732,Customer 0732,Ahmedabad,23.0225,72.5714,2658,10631.45,Low
CUST100733,Customer 0733,Mumbai,19.076,72.8777,1460,11423.78,Low
CUST100734,Customer 0734,Hyderabad,17.385,78.4867,485,3760.14,Medium
CUST100735,Customer 0735,Pune,18.5204,73.8567,494,20462.02,Low
CUST100736,Customer 0736,Pune,18.5204,73.8567,1977,14570.81,Low
CUST100737,Customer 0737,Kolkata,22.5726,88.3639,1243,14156.55,Low
CUST100738,Customer 0738,Kolkata,22.5726,88.3639,2832,6038.38,Low
CUST100739,Customer 0739,Chennai,13.0827,80.2707,2934,9024.44,Low
CUST100740,Customer 0740,Ahmedabad,23.0225,72.5714,2986,14146.24,Low
CUST100741,Customer 0741,Delhi,28.7041,77.1025,1024,5565.13,Medium
CUST100742,Customer 0742,Kolkata,22.5726,88.3639,3023,13679.75,Low
CUST100743,Customer 0743,Chennai,13.0827,80.2707,1820,11967.22,Low
CUST100744,Customer 0744,Pune,18.5204,73.8567,3097,12321.3,Low
CUST100745,Customer 0745,Pune,18.5204,73.8567,3190,5123.26,Low
CUST100746,Customer 0746,Delhi,28.7041,77.1025,1768,13716.08,Low
CUST100747,Customer 0747,Kolkata,22.5726,88.3639,1570,7711.6,Low
CUST100748,Customer 0748,Ahmedabad,23.0225,72.5714,236,14748.02,Low
CUST100749,Customer 0749,Hyderabad,17.385,78.4867,3558,14148.98,Low
CUST100750,Customer 0750,Pune,18.5204,73.8567,3458,9201.65,Low
CUST100751,Customer 0751,Kolkata,22.5726,88.3639,3000,4131.4,Low
CUST100752,Customer 0752,Hyderabad,17.385,78.4867,991,19421.62,Low
CUST100753,Customer 0753,Kolkata,22.5726,88.3639,485,3186.8,Low
CUST100754,Customer 0754,Chennai,13.0827,80.2707,1251,11757.18,High
CUST100755,Customer 0755,Chennai,13.0827,80.2707,990,17301.76,Medium
CUST100756,Customer 0756,Ahmedabad,23.0225,72.5714,347,9601.01,Low
CUST100757,Customer 0757,Bangalore,12.9716,77.5946,3010,29068.6,Low
CUST100758,Customer 0758,Pune,18.5204,73.8567,2677,3189.85,Low
CUST100759,Customer 0759,Hyderabad,17.385,78.4867,940,8723.85,Low
CUST100760,Customer 0760,Ahmedabad,23.0225,72.5714,1080,6834.94,Medium
CUST100761,Customer 0761,Pune,18.5204,73.8567,2258,17398.93,Low
CUST100762,Customer 0762,Bangalore,12.9716,77.5946,2200,8382.71,Low
CUST100763,Customer 0763,Pune,18.5204,73.8567,2284,7706.12,Low
CUST100764,Customer 0764,Delhi,28.7041,77.1025,2029,23152.14,Low
CUST100765,Customer 0765,Bangalore,12.9716,77.5946,560,12618.27,Low
CUST100766,Customer 0766,Chennai,13.0827,80.2707,2276,16324.06,Low
CUST100767,Customer 0767,Kolkata,22.5726,88.3639,1387,2956.36,Medium
CUST100768,Customer 0768,Bangalore,12.9716,77.5946,849,1635.33,Low
CUST100769,Customer 0769,Delhi,28.7041,77.1025,1692,7538.1,Low
CUST100770,Customer 0770,Mumbai,19.076,72.8777,163,10086.17,High
CUST100771,Customer 0771,Delhi,28.7041,77.1025,671,8068.89,Low
CUST100772,Customer 0772,Ahmedabad,23.0225,72.5714,1459,16359.02,Low
CUST100773,Customer 0773,Chennai,13.0827,80.2707,2341,5648.87,Medium
CUST100774,Customer 0774,Ahmedabad,23.0225,72.5714,1541,19448.94,Low
CUST100775,Customer 0775,Ahmedabad,23.0225,72.5714,3069,13041.61,High
CUST100776,Customer 0776,Pune,18.5204,73.8567,2993,6980.1,Low
CUST100777,Customer 0777,Bangalore,12.9716,77.5946,274,10540.32,Low
CUST100778,Customer 0778,Delhi,28.7041,77.1025,1236,8806.33,Medium
CUST100779,Customer 0779,Chennai,13.0827,80.2707,3058,19101.33,Low
CUST100780,Customer 0780,Chennai,13.0827,80.2707,77,5960.07,Medium
CUST100781,Customer 0781,Mumbai,19.076,72.8777,2571,18156.02,Low
CUST100782,Customer 0782,Mumbai,19.076,72.8777,3208,26196.06,Medium
CUST100783,Customer 0783,Mumbai,19.076,72.8777,3097,16217.98,Medium
CUST100784,Customer 0784,Hyderabad,17.385,78.4867,1068,6962.59,Low
CUST100785,Customer 0785,Pune,18.5204,73.8567,503,11130.82,Low
CUST100786,Customer 0786,Chennai,13.0827,80.2707,1309,20198.27,Low
CUST100787,Customer 0787,Bangalore,12.9716,77.5946,3070,18388.78,Low
CUST100788,Customer 0788,Kolkata,22.5726,88.3639,3146,14286.01,High
CUST100789,Customer 0789,Ahmedabad,23.0225,72.5714,352,2673.89,Low
CUST100790,Customer 0790,Kolkata,22.5726,88.3639,2616,6774.57,Medium
CUST100791,Customer 0791,Bangalore,12.9716,77.5946,668,9793.81,Low
CUST100792,Customer 0792,Pune,18.5204,73.8567,1583,18179.93,Low
CUST100793,Customer 0793,Ahmedabad,23.0225,72.5714,188,11167.02,Low
CUST100794,Customer 0794,Pune,18.5204,73.8567,1439,3251.43,Low
CUST100795,Customer 0795,Chennai,13.0827,80.2707,588,13684.65,Medium
CUST100796,Customer 0796,Chennai,13.0827,80.2707,3008,11630.62,Low
CUST100797,Customer 0797,Hyderabad,17.385,78.4867,1120,17754.42,Medium
CUST100798,Customer 0798,Chennai,13.0827,80.2707,2630,9320.05,Low
CUST100799,Customer 0799,Chennai,13.0827,80.2707,739,9441.17,Low
CUST100800,Customer 0800,Mumbai,19.076,72.8777,450,12783.03,Low
CUST100801,Customer 0801,Delhi,28.7041,77.1025,2810,7397.58,Medium
CUST100802,Customer 0802,Delhi,28.7041,77.1025,1885,33541.47,Low
CUST100803,Customer 0803,Delhi,28.7041,77.1025,2710,20169.66,Low
CUST100804,Customer 0804,Delhi,28.7041,77.1025,1169,11477.53,Low
CUST100805,Customer 0805,Bangalore,12.9716,77.5946,901,8767.86,Low
CUST100806,Customer 0806,Chennai,13.0827,80.2707,713,2715.06,Low
CUST100807,Customer 0807,Chennai,13.0827,80.2707,1396,7305.01,Low
CUST100808,Customer 0808,Pune,18.5204,73.8567,1822,17271.31,Medium
CUST100809,Customer 0809,Hyderabad,17.385,78.4867,192,10545.9,Medium
CUST100810,Customer 0810,Hyderabad,17.385,78.4867,916,19353.21,Low
CUST100811,Customer 0811,Delhi,28.7041,77.1025,3639,8430.18,Low
CUST100812,Customer 0812,Kolkata,22.5726,88.3639,593,4882.28,Low
CUST100813,Customer 0813,Hyderabad,17.385,78.4867,2046,17161.48,Low
CUST100814,Customer 0814,Delhi,28.7041,77.1025,2659,4721.43,Low
CUST100815,Customer 0815,Delhi,28.7041,77.1025,3331,15820.17,Low
CUST100816,Customer 0816,Kolkata,22.5726,88.3639,3062,13649.44,Low
CUST100817,Customer 0817,Bangalore,12.9716,77.5946,1720,8388.78,Low
CUST100818,Customer 0818,Chennai,13.0827,80.2707,2696,14886.99,Low
CUST100819,Customer 0819,Ahmedabad,23.0225,72.5714,2542,9346.15,Low
CUST100820,Customer 0820,Pune,18.5204,73.8567,341,5430.52,Low
CUST100821,Customer 0821,Pune,18.5204,73.8567,2712,7585.01,Medium
CUST100822,Customer 0822,Pune,18.5204,73.8567,211,23835.71,Low
CUST100823,Customer 0823,Pune,18.5204,73.8567,1876,11033.82,High
CUST100824,Customer 0824,Chennai,13.0827,80.2707,2770,37449.69,Medium
CUST100825,Customer 0825,Bangalore,12.9716,77.5946,1573,13897.04,Low
CUST100826,Customer 0826,Ahmedabad,23.0225,72.5714,1638,5073.33,Low
CUST100827,Customer 0827,Ahmedabad,23.0225,72.5714,1945,12873.75,Low
CUST100828,Customer 0828,Bangalore,12.9716,77.5946,3392,28524.78,Low
CUST100829,Customer 0829,Kolkata,22.5726,88.3639,3043,9566.12,Medium
CUST100830,Customer 0830,Kolkata,22.5726,88.3639,3375,3609.82,Low
CUST100831,Customer 0831,Chennai,13.0827,80.2707,1471,8847.8,Medium
CUST100832,Customer 0832,Pune,18.5204,73.8567,2130,19425.79,Low
CUST100833,Customer 0833,Chennai,13.0827,80.2707,1063,22592.43,Low
CUST100834,Customer 0834,Ahmedabad,23.0225,72.5714,1189,9115.32,Low
CUST100835,Customer 0835,Delhi,28.7041,77.1025,1074,2649.87,Low
CUST100836,Customer 0836,Bangalore,12.9716,77.5946,2051,6749.25,Medium
CUST100837,Customer 0837,Ahmedabad,23.0225,72.5714,1151,18932.64,High
CUST100838,Customer 0838,Mumbai,19.076,72.8777,2497,19848.65,Low
CUST100839,Customer 0839,Hyderabad,17.385,78.4867,16,5525.93,Low
CUST100840,Customer 0840,Ahmedabad,23.0225,72.5714,3525,8096.39,Low
CUST100841,Customer 0841,Ahmedabad,23.0225,72.5714,1452,7399.86,Low
CUST100842,Customer 0842,Hyderabad,17.385,78.4867,826,9357.57,Medium
CUST100843,Customer 0843,Kolkata,22.5726,88.3639,585,3172.42,Low
CUST100844,Customer 0844,Delhi,28.7041,77.1025,3285,21324.41,Low
CUST100845,Customer 0845,Kolkata,22.5726,88.3639,1064,6204.16,Low
CUST100846,Customer 0846,Kolkata,22.5726,88.3639,1409,13683.31,Low
CUST100847,Customer 0847,Mumbai,19.076,72.8777,2132,2786.41,Low
CUST100848,Customer 0848,Delhi,28.7041,77.1025,2182,3718.91,Low
CUST100849,Customer 0849,Ahmedabad,23.0225,72.5714,551,10970.73,Medium
CUST100850,Customer 0850,Delhi,28.7041,77.1025,133,10337.94,Medium
CUST100851,Customer 0851,Bangalore,12.9716,77.5946,3168,11509.33,Low
CUST100852,Customer 0852,Bangalore,12.9716,77.5946,806,10574.19,Low
CUST100853,Customer 0853,Pune,18.5204,73.8567,2488,10547.55,Low
CUST100854,Customer 0854,Pune,18.5204,73.8567,374,13477.55,Medium
CUST100855,Customer 0855,Mumbai,19.076,72.8777,1412,8079.53,Low
CUST100856,Customer 0856,Kolkata,22.5726,88.3639,3190,18812.03,Low
CUST100857,Customer 0857,Hyderabad,17.385,78.4867,3578,30223.09,Low
CUST100858,Customer 0858,Pune,18.5204,73.8567,148,11233.96,Medium
CUST100859,Customer 0859,Ahmedabad,23.0225,72.5714,1532,12699.21,Low
CUST100860,Customer 0860,Chennai,13.0827,80.2707,918,4655.07,Low
CUST100861,Customer 0861,Pune,18.5204,73.8567,2196,15342.49,Low
CUST100862,Customer 0862,Delhi,28.7041,77.1025,2161,6939.27,Low
CUST100863,Customer 0863,Ahmedabad,23.0225,72.5714,2819,26294.12,Low
CUST100864,Customer 0864,Delhi,28.7041,77.1025,2574,8899.05,Low
CUST100865,Customer 0865,Hyderabad,17.385,78.4867,2221,25650.89,Low
CUST100866,Customer 0866,Bangalore,12.9716,77.5946,3640,24467.41,High
CUST100867,Customer 0867,Delhi,28.7041,77.1025,2452,6820.06,Medium
CUST100868,Customer 0868,Hyderabad,17.385,78.4867,1970,11168.63,Low
CUST100869,Customer 0869,Delhi,28.7041,77.1025,3605,5761.09,High
CUST100870,Customer 0870,Mumbai,19.076,72.8777,591,10856.4,Low
CUST100871,Customer 0871,Ahmedabad,23.0225,72.5714,1261,5776.84,Low
CUST100872,Customer 0872,Kolkata,22.5726,88.3639,408,6940.81,Low
CUST100873,Customer 0873,Mumbai,19.076,72.8777,713,40059.81,Low
CUST100874,Customer 0874,Bangalore,12.9716,77.5946,3031,9000.09,Low
CUST100875,Customer 0875,Ahmedabad,23.0225,72.5714,613,14445.55,Low
CUST100876,Customer 0876,Chennai,13.0827,80.2707,374,15460.64,Low
CUST100877,Customer 0877,Mumbai,19.076,72.8777,2568,20237.56,Low
CUST100878,Customer 0878,Ahmedabad,23.0225,72.5714,2204,9386.13,Medium
CUST100879,Customer 0879,Hyderabad,17.385,78.4867,1356,15032.48,Low
CUST100880,Customer 0880,Mumbai,19.076,72.8777,2344,33004.52,Low
CUST100881,Customer 0881,Ahmedabad,23.0225,72.5714,1237,13962.89,Low
CUST100882,Customer 0882,Pune,18.5204,73.8567,3628,18182.27,High
CUST100883,Customer 0883,Ahmedabad,23.0225,72.5714,2704,14381.39,Medium
CUST100884,Customer 0884,Pune,18.5204,73.8567,3373,14397.0,Low
CUST100885,Customer 0885,Delhi,28.7041,77.1025,1777,16057.47,Low
CUST100886,Customer 0886,Mumbai,19.076,72.8777,2245,20469.77,High
CUST100887,Customer 0887,Delhi,28.7041,77.1025,2251,15994.45,Low
CUST100888,Customer 0888,Mumbai,19.076,72.8777,3616,6155.87,Medium
CUST100889,Customer 0889,Delhi,28.7041,77.1025,423,10510.49,Medium
CUST100890,Customer 0890,Mumbai,19.076,72.8777,1108,6282.7,Low
CUST100891,Customer 0891,Ahmedabad,23.0225,72.5714,2025,8778.87,Low
CUST100892,Customer 0892,Pune,18.5204,73.8567,2140,2462.65,Low
CUST100893,Customer 0893,Delhi,28.7041,77.1025,2432,12121.43,Low
CUST100894,Customer 0894,Kolkata,22.5726,88.3639,3461,9538.37,Medium
CUST100895,Customer 0895,Kolkata,22.5726,88.3639,1046,11214.77,Medium
CUST100896,Customer 0896,Chennai,13.0827,80.2707,1960,6390.14,Low
CUST100897,Customer 0897,Delhi,28.7041,77.1025,983,5629.81,High
CUST100898,Customer 0898,Bangalore,12.9716,77.5946,1600,8949.6,Low
CUST100899,Customer 0899,Ahmedabad,23.0225,72.5714,2378,15361.68,Low
CUST100900,Customer 0900,Ahmedabad,23.0225,72.5714,1703,11062.95,Low
CUST100901,Customer 0901,Delhi,28.7041,77.1025,3394,12583.01,Medium
CUST100902,Customer 0902,Delhi,28.7041,77.1025,2088,10718.77,Low
CUST100903,Customer 0903,Mumbai,19.076,72.8777,3091,18657.85,Low
CUST100904,Customer 0904,Mumbai,19.076,72.8777,1599,12095.6,Low
CUST100905,Customer 0905,Hyderabad,17.385,78.4867,2469,7766.81,Low
CUST100906,Customer 0906,Pune,18.5204,73.8567,62,12287.84,Low
CUST100907,Customer 0907,Bangalore,12.9716,77.5946,1238,22348.17,Low
CUST100908,Customer 0908,Chennai,13.0827,80.2707,2833,10500.49,Low
CUST100909,Customer 0909,Chennai,13.0827,80.2707,859,2781.66,Low
CUST100910,Customer 0910,Ahmedabad,23.0225,72.5714,1108,6925.4,Low
CUST100911,Customer 0911,Mumbai,19.076,72.8777,1274,3443.23,Medium
CUST100912,Customer 0912,Delhi,28.7041,77.1025,3235,15871.33,Low
CUST100913,Customer 0913,Hyderabad,17.385,78.4867,1121,24857.72,Medium
CUST100914,Customer 0914,Bangalore,12.9716,77.5946,1970,14117.57,Low
CUST100915,Customer 0915,Mumbai,19.076,72.8777,677,9570.68,Low
CUST100916,Customer 0916,Hyderabad,17.385,78.4867,2634,11920.59,Medium
CUST100917,Customer 0917,Chennai,13.0827,80.2707,1485,5161.13,Low
CUST100918,Customer 0918,Chennai,13.0827,80.2707,2968,9949.48,Medium
CUST100919,Customer 0919,Hyderabad,17.385,78.4867,3649,15427.49,High
CUST100920,Customer 0920,Kolkata,22.5726,88.3639,3502,16250.61,Medium
CUST100921,Customer 0921,Chennai,13.0827,80.2707,3008,11407.51,Medium
CUST100922,Customer 0922,Delhi,28.7041,77.1025,32,14678.45,Medium
CUST100923,Customer 0923,Hyderabad,17.385,78.4867,3617,8483.54,Low
CUST100924,Customer 0924,Bangalore,12.9716,77.5946,1818,13481.04,Medium
CUST100925,Customer 0925,Pune,18.5204,73.8567,3036,11730.63,Low
CUST100926,Customer 0926,Ahmedabad,23.0225,72.5714,1326,9781.49,Medium
CUST100927,Customer 0927,Chennai,13.0827,80.2707,2597,7987.99,Medium
CUST100928,Customer 0928,Ahmedabad,23.0225,72.5714,1388,3749.71,Low
CUST100929,Customer 0929,Bangalore,12.9716,77.5946,1269,9356.19,Low
CUST100930,Customer 0930,Ahmedabad,23.0225,72.5714,1488,7971.53,Low
CUST100931,Customer 0931,Chennai,13.0827,80.2707,2088,23245.02,Low
CUST100932,Customer 0932,Pune,18.5204,73.8567,658,8424.48,Medium
CUST100933,Customer 0933,Mumbai,19.076,72.8777,2026,31154.76,Low
CUST100934,Customer 0934,Kolkata,22.5726,88.3639,1888,3396.14,Medium
CUST100935,Customer 0935,Pune,18.5204,73.8567,3344,16950.66,Low
CUST100936,Customer 0936,Bangalore,12.9716,77.5946,3084,19343.78,Low
CUST100937,Customer 0937,Chennai,13.0827,80.2707,2545,3991.51,Low
CUST100938,Customer 0938,Mumbai,19.076,72.8777,1098,8660.91,Low
CUST100939,Customer 0939,Kolkata,22.5726,88.3639,3394,15111.69,Low
CUST100940,Customer 0940,Delhi,28.7041,77.1025,2111,2849.47,High
CUST100941,Customer 0941,Delhi,28.7041,77.1025,567,11463.13,Low
CUST100942,Customer 0942,Hyderabad,17.385,78.4867,3183,9242.05,Low
CUST100943,Customer 0943,Pune,18.5204,73.8567,2168,5400.72,Low
CUST100944,Customer 0944,Hyderabad,17.385,78.4867,3263,17820.22,Low
CUST100945,Customer 0945,Ahmedabad,23.0225,72.5714,1411,5593.45,Low
CUST100946,Customer 0946,Kolkata,22.5726,88.3639,2287,9004.31,Low
CUST100947,Customer 0947,Delhi,28.7041,77.1025,2522,24504.53,Low
CUST100948,Customer 0948,Delhi,28.7041,77.1025,2755,12252.46,Low
CUST100949,Customer 0949,Mumbai,19.076,72.8777,2232,19564.8,Low
CUST100950,Customer 0950,Chennai,13.0827,80.2707,1707,9051.3,Low
CUST100951,Customer 0951,Ahmedabad,23.0225,72.5714,674,4272.36,Low
CUST100952,Customer 0952,Pune,18.5204,73.8567,2576,4447.44,Low
CUST100953,Customer 0953,Ahmedabad,23.0225,72.5714,2612,3665.61,Medium
CUST100954,Customer 0954,Mumbai,19.076,72.8777,982,15670.76,Medium
CUST100955,Customer 0955,Bangalore,12.9716,77.5946,3295,15727.78,Low
CUST100956,Customer 0956,Pune,18.5204,73.8567,625,10006.32,Low
CUST100957,Customer 0957,Bangalore,12.9716,77.5946,2528,3130.99,Low
CUST100958,Customer 0958,Mumbai,19.076,72.8777,525,14573.61,Low
CUST100959,Customer 0959,Chennai,13.0827,80.2707,242,11007.45,Low
CUST100960,Customer 0960,Ahmedabad,23.0225,72.5714,1123,8398.8,Low
CUST100961,Customer 0961,Mumbai,19.076,72.8777,1427,8723.04,Low
CUST100962,Customer 0962,Ahmedabad,23.0225,72.5714,3420,12938.76,Low
CUST100963,Customer 0963,Ahmedabad,23.0225,72.5714,1016,8430.09,Medium
CUST100964,Customer 0964,Ahmedabad,23.0225,72.5714,2004,6198.45,Low
CUST100965,Customer 0965,Kolkata,22.5726,88.3639,225,4380.44,Low
CUST100966,Customer 0966,Hyderabad,17.385,78.4867,1602,12971.16,Low
CUST100967,Customer 0967,Delhi,28.7041,77.1025,1786,15250.03,Low
CUST100968,Customer 0968,Kolkata,22.5726,88.3639,1853,3000.51,Low
CUST100969,Customer 0969,Hyderabad,17.385,78.4867,2793,6624.22,Low
CUST100970,Customer 0970,Bangalore,12.9716,77.5946,2334,11385.71,Low
CUST100971,Customer 0971,Pune,18.5204,73.8567,2503,13588.87,Low
CUST100972,Customer 0972,Hyderabad,17.385,78.4867,2771,9593.23,Medium
CUST100973,Customer 0973,Bangalore,12.9716,77.5946,1551,4179.72,High
CUST100974,Customer 0974,Ahmedabad,23.0225,72.5714,3509,12760.62,Low
CUST100975,Customer 0975,Kolkata,22.5726,88.3639,2388,15821.05,Low
CUST100976,Customer 0976,Chennai,13.0827,80.2707,1556,25093.72,Medium
CUST100977,Customer 0977,Kolkata,22.5726,88.3639,589,4979.18,Low
CUST100978,Customer 0978,Kolkata,22.5726,88.3639,2617,14650.99,Low
CUST100979,Customer 0979,Kolkata,22.5726,88.3639,1365,9947.79,Low
CUST100980,Customer 0980,Chennai,13.0827,80.2707,1634,6145.96,Low
CUST100981,Customer 0981,Pune,18.5204,73.8567,1844,21788.73,Low
CUST100982,Customer 0982,Kolkata,22.5726,88.3639,2507,10075.47,Low
CUST100983,Customer 0983,Mumbai,19.076,72.8777,2535,13512.55,Medium
CUST100984,Customer 0984,Hyderabad,17.385,78.4867,504,9169.16,High
CUST100985,Customer 0985,Ahmedabad,23.0225,72.5714,2811,3420.9,Low
CUST100986,Customer 0986,Kolkata,22.5726,88.3639,95,19957.57,Low
CUST100987,Customer 0987,Mumbai,19.076,72.8777,3593,13117.04,Low
CUST100988,Customer 0988,Pune,18.5204,73.8567,3336,4406.37,Low
CUST100989,Customer 0989,Mumbai,19.076,72.8777,2379,15122.64,Medium
CUST100990,Customer 0990,Bangalore,12.9716,77.5946,953,9693.1,Low
CUST100991,Customer 0991,Kolkata,22.5726,88.3639,3532,5920.38,Low
CUST100992,Customer 0992,Hyderabad,17.385,78.4867,1206,8493.03,Low
CUST100993,Customer 0993,Bangalore,12.9716,77.5946,676,6971.39,Low
CUST100994,Customer 0994,Hyderabad,17.385,78.4867,2186,4075.5,Low
CUST100995,Customer 0995,Hyderabad,17.385,78.4867,3440,3247.6,Low
CUST100996,Customer 0996,Hyderabad,17.385,78.4867,2775,21037.54,Low
CUST100997,Customer 0997,Mumbai,19.076,72.8777,3018,2407.63,Low
CUST100998,Customer 0998,Hyderabad,17.385,78.4867,3139,6229.82,Low
CUST100999,Customer 0999,Delhi,28.7041,77.1025,3359,16319.97,Low
CUST101000,Customer 1000,Pune,18.5204,73.8567,1782,8458.24,Low
CUST101001,Customer 1001,Pune,18.5204,73.8567,2881,3684.77,Low
CUST101002,Customer 1002,Chennai,13.0827,80.2707,2156,17932.87,High
CUST101003,Customer 1003,Mumbai,19.076,72.8777,2256,7862.7,Low
CUST101004,Customer 1004,Delhi,28.7041,77.1025,2384,8733.08,Low
CUST101005,Customer 1005,Chennai,13.0827,80.2707,2848,19616.6,Low
CUST101006,Customer 1006,Kolkata,22.5726,88.3639,1432,3824.29,Low
CUST101007,Customer 1007,Hyderabad,17.385,78.4867,1401,12123.94,High
CUST101008,Customer 1008,Kolkata,22.5726,88.3639,624,11280.18,Medium
CUST101009,Customer 1009,Pune,18.5204,73.8567,1923,8729.65,Low
CUST101010,Customer 1010,Kolkata,22.5726,88.3639,2478,5787.21,Low
CUST101011,Customer 1011,Kolkata,22.5726,88.3639,1992,10094.4,Low
CUST101012,Customer 1012,Ahmedabad,23.0225,72.5714,1003,6944.78,Low
CUST101013,Customer 1013,Mumbai,19.076,72.8777,299,20717.57,Low
CUST101014,Customer 1014,Chennai,13.0827,80.2707,2528,9611.39,Medium
CUST101015,Customer 1015,Hyderabad,17.385,78.4867,690,15636.57,Low
CUST101016,Customer 1016,Kolkata,22.5726,88.3639,709,6833.75,Low
CUST101017,Customer 1017,Chennai,13.0827,80.2707,2448,10891.31,Low
CUST101018,Customer 1018,Delhi,28.7041,77.1025,3166,5254.4,Low
CUST101019,Customer 1019,Bangalore,12.9716,77.5946,1848,6483.95,Medium
CUST101020,Customer 1020,Pune,18.5204,73.8567,853,15748.16,Low
CUST101021,Customer 1021,Mumbai,19.076,72.8777,1998,4784.87,Low
CUST101022,Customer 1022,Kolkata,22.5726,88.3639,1859,5123.65,Low
CUST101023,Customer 1023,Hyderabad,17.385,78.4867,1444,4597.93,Medium
CUST101024,Customer 1024,Mumbai,19.076,72.8777,3266,16645.64,Medium
CUST101025,Customer 1025,Mumbai,19.076,72.8777,3632,9106.54,Low
CUST101026,Customer 1026,Pune,18.5204,73.8567,1055,23324.87,Low
CUST101027,Customer 1027,Hyderabad,17.385,78.4867,1832,2914.29,Low
CUST101028,Customer 1028,Mumbai,19.076,72.8777,2089,14121.65,High
CUST101029,Customer 1029,Bangalore,12.9716,77.5946,3561,7362.99,Low
CUST101030,Customer 1030,Ahmedabad,23.0225,72.5714,2562,14082.79,Medium
CUST101031,Customer 1031,Mumbai,19.076,72.8777,1668,9739.03,Low
CUST101032,Customer 1032,Mumbai,19.076,72.8777,3183,16035.2,Low
CUST101033,Customer 1033,Delhi,28.7041,77.1025,1114,18247.72,Low
CUST101034,Customer 1034,Pune,18.5204,73.8567,1121,8512.87,Low
CUST101035,Customer 1035,Pune,18.5204,73.8567,3279,8381.55,Low
CUST101036,Customer 1036,Ahmedabad,23.0225,72.5714,416,9383.32,Low
CUST101037,Customer 1037,Ahmedabad,23.0225,72.5714,2130,10229.41,Medium
CUST101038,Customer 1038,Pune,18.5204,73.8567,271,5620.59,Medium
CUST101039,Customer 1039,Pune,18.5204,73.8567,570,13915.6,Low
CUST101040,Customer 1040,Hyderabad,17.385,78.4867,184,25297.21,Low
CUST101041,Customer 1041,Mumbai,19.076,72.8777,1507,1898.31,Low
CUST101042,Customer 1042,Hyderabad,17.385,78.4867,1577,16740.28,Low
CUST101043,Customer 1043,Kolkata,22.5726,88.3639,52,9291.68,Low
CUST101044,Customer 1044,Mumbai,19.076,72.8777,2545,14167.56,Low
CUST101045,Customer 1045,Kolkata,22.5726,88.3639,768,21070.51,Low
CUST101046,Customer 1046,Mumbai,19.076,72.8777,3396,28290.8,Low
CUST101047,Customer 1047,Pune,18.5204,73.8567,1201,10731.67,Low
CUST101048,Customer 1048,Ahmedabad,23.0225,72.5714,2250,9528.97,High
CUST101049,Customer 1049,Ahmedabad,23.0225,72.5714,3321,2330.54,Low
CUST101050,Customer 1050,Pune,18.5204,73.8567,1516,11936.52,Low
CUST101051,Customer 1051,Ahmedabad,23.0225,72.5714,2485,12240.13,Low
CUST101052,Customer 1052,Hyderabad,17.385,78.4867,3457,10709.05,Low
CUST101053,Customer 1053,Bangalore,12.9716,77.5946,3287,22168.25,Medium
CUST101054,Customer 1054,Hyderabad,17.385,78.4867,460,4070.79,Medium
CUST101055,Customer 1055,Kolkata,22.5726,88.3639,122,15770.92,Low
