transaction_id,customer_id,transaction_amount,timestamp,merchant,device_type,location,latitude,longitude,payment_method,is_foreign,fraud_label
TXNB0B47F2158A7,CUST100397,2722.91,2026-08-07 02:10:13,Crypto Exchange,Mobile,Chennai,13.0827,80.2707,Net Banking,False,0
TXN51B123C04CD4,CUST100183,2982.86,2026-08-07 02:11:27,Crypto Exchange,Tablet,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN6D4E3E904464,CUST100526,461.88,2026-08-07 02:12:27,Crypto Exchange,Mobile,Pune,18.5204,73.8567,Credit Card,False,0
TXNBE7CDF8A57F1,CUST100264,605.83,2026-08-07 02:14:20,Crypto Exchange,POS Terminal,Mumbai,19.076,72.8777,Debit Card,False,0
TXN51B2906282C4,CUST100410,641.14,2026-08-07 02:14:27,Dining,Mobile,Kolkata,22.5726,88.3639,Net Banking,False,0
TXN5B781D8EE215,CUST100221,1892.04,2026-08-07 02:17:53,Crypto Exchange,POS Terminal,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXNF940F934662F,CUST100770,294.85,2026-08-07 02:20:19,Jewellery,POS Terminal,Mumbai,19.076,72.8777,UPI,False,0
TXN32FE58405107,CUST100131,1219.06,2026-08-07 02:27:01,Grocery,Mobile,Bangalore,12.9716,77.5946,Credit Card,False,0
TXNCCD35A078011,CUST100561,718.26,2026-08-07 02:33:37,Utilities,Tablet,Bangalore,12.9716,77.5946,Net Banking,False,0
TXN19F242AAEF46,CUST101186,3103.57,2026-08-07 02:33:54,Utilities,POS Terminal,Mumbai,19.076,72.8777,Wallet,False,0
TXN8907D4B9D8DC,CUST100926,884.54,2026-08-07 02:34:17,Electronics,Mobile,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXN883346F67A77,CUST100797,607.79,2026-08-07 02:35:06,Gaming,Desktop,Hyderabad,17.385,78.4867,UPI,False,0
TXN5DB52AE9BE4C,CUST100726,1384.47,2026-08-07 02:47:51,Gaming,Mobile,Chennai,13.0827,80.2707,Credit Card,False,0
TXNADAABA879D2C,CUST100142,260.48,2026-08-07 02:55:05,Utilities,Tablet,Mumbai,19.076,72.8777,Debit Card,False,0
TXN67B65A08456C,CUST100783,1328.15,2026-08-07 02:56:09,Crypto Exchange,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN0D719018046D,CUST100800,932.2,2026-08-07 02:56:23,Electronics,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXNCE1DD156D8FC,CUST100685,199.51,2026-08-07 02:56:45,Jewellery,Mobile,Bangalore,12.9716,77.5946,UPI,False,0
TXN3144C78205B4,CUST100731,20912.27,2026-08-07 02:57:23,GlobalGiftCards,Mobile,New York,40.7128,-74.006,UPI,True,1
TXNBCFBF4D76B76,CUST100853,774.86,2026-08-07 02:59:19,Grocery,Mobile,Pune,18.5204,73.8567,UPI,False,0
TXNE69E266D11C5,CUST100393,57477.08,2026-08-07 02:59:31,Utilities,Desktop,Pune,18.5204,73.8567,Debit Card,False,1
TXNE9FCCAA9C0F9,CUST100564,173.6,2026-08-07 03:00:22,Online Marketplace,Desktop,Kolkata,22.5726,88.3639,Net Banking,False,0
TXN5053390C3248,CUST101020,375.72,2026-08-07 03:02:49,Utilities,Mobile,Pune,18.5204,73.8567,Debit Card,False,0
TXN30E8F13D3859,CUST100019,62215.49,2026-08-07 03:04:25,Fuel,POS Terminal,Delhi,28.7041,77.1025,Credit Card,False,1
TXNAAAA0F78A95A,CUST100429,525.31,2026-08-07 03:06:44,Grocery,Mobile,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN7884CCDF7328,CUST100332,1677.96,2026-08-07 03:07:29,Dining,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN0F1F70AB022B,CUST101115,592.6,2026-08-07 03:07:42,Dining,POS Terminal,Bangalore,12.9716,77.5946,UPI,False,0
TXN2104BD420D99,CUST100845,170.92,2026-08-07 03:17:36,Crypto Exchange,POS Terminal,Kolkata,22.5726,88.3639,Debit Card,False,0
TXNEC12FACFA189,CUST100330,165.08,2026-08-07 03:17:52,Grocery,Mobile,Hyderabad,17.385,78.4867,Credit Card,False,0
TXNB4C3EDE4342C,CUST100211,2518.33,2026-08-07 03:24:26,Online Marketplace,Desktop,Kolkata,22.5726,88.3639,Net Banking,False,0
TXN2A9A90B7251B,CUST100836,112.3,2026-08-07 03:33:42,Utilities,Tablet,Bangalore,12.9716,77.5946,UPI,False,0
TXNAB1583653B88,CUST101096,711.07,2026-08-07 03:38:17,Fuel,ATM,Bangalore,12.9716,77.5946,Debit Card,False,0
TXN3E50639CD78C,CUST100623,50.4,2026-08-07 03:48:50,Online Marketplace,POS Terminal,Bangalore,12.9716,77.5946,UPI,False,0
TXN0BD4A9A2BA59,CUST100476,11835.03,2026-08-07 03:51:40,Gaming,POS Terminal,Singapore,1.3521,103.8198,Debit Card,True,1
TXN27F7D476CDDB,CUST100307,1380.83,2026-08-07 03:53:26,Travel,Tablet,Pune,18.5204,73.8567,Credit Card,False,0
TXN94B10C03E006,CUST100612,99.69,2026-08-07 03:54:36,Jewellery,Mobile,Bangalore,12.9716,77.5946,Net Banking,False,0
TXN814ECD01E7F8,CUST100642,467.64,2026-08-07 03:58:26,Fuel,Mobile,Pune,18.5204,73.8567,Net Banking,False,0
TXN97F348EF20D5,CUST100833,1292.56,2026-08-07 03:59:29,Grocery,Desktop,Chennai,13.0827,80.2707,Credit Card,False,0
TXN9CAAD83DB3B8,CUST100903,2529.76,2026-08-07 04:02:18,Crypto Exchange,Mobile,Mumbai,19.076,72.8777,Debit Card,False,0
TXN67FE5F31CD67,CUST100348,2839.06,2026-08-07 04:02:22,Dining,Desktop,Ahmedabad,23.0225,72.5714,Net Banking,False,0
TXN1F4F511AB175,CUST100694,378.03,2026-08-07 04:05:45,Gaming,Mobile,Chennai,13.0827,80.2707,Net Banking,False,0
TXN47B08B4A0518,CUST101104,597.41,2026-08-07 04:05:54,Dining,Mobile,Pune,18.5204,73.8567,Credit Card,False,0
TXNA58EA06E2C1D,CUST100890,348.11,2026-08-07 04:05:56,Dining,Tablet,Mumbai,19.076,72.8777,Credit Card,False,0
TXN6CABDD090C0D,CUST100142,415.56,2026-08-07 04:05:58,Travel,ATM,Mumbai,19.076,72.8777,Wallet,False,0
TXN3454036E116D,CUST101112,788.11,2026-08-07 04:09:44,Crypto Exchange,Mobile,Bangalore,12.9716,77.5946,Debit Card,False,0
TXNA18923424579,CUST101066,395.63,2026-08-07 04:12:00,Grocery,Desktop,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN1FE4CB988E44,CUST100454,584.92,2026-08-07 04:12:06,Utilities,Desktop,Kolkata,22.5726,88.3639,UPI,False,0
TXN0DEFF2DA45D3,CUST100117,2765.12,2026-08-07 04:17:48,Dining,POS Terminal,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN0D09EB055125,CUST100607,171.28,2026-08-07 04:20:29,Jewellery,POS Terminal,Bangalore,12.9716,77.5946,Net Banking,False,0
TXN2756300E19E6,CUST100792,658.03,2026-08-07 04:24:10,Crypto Exchange,Mobile,Pune,18.5204,73.8567,Debit Card,False,0
TXNAF791EC14D33,CUST100844,824.07,2026-08-07 04:30:20,Fuel,Mobile,Delhi,28.7041,77.1025,Credit Card,False,0
TXNC5D4BCC9A39E,CUST101062,2641.11,2026-08-07 04:32:08,Fuel,Desktop,Delhi,28.7041,77.1025,Wallet,False,0
TXN01186F927639,CUST100281,350.49,2026-08-07 04:33:57,Gaming,Mobile,Pune,18.5204,73.8567,Debit Card,False,0
TXNF0D3C61F6F55,CUST100737,1811.27,2026-08-07 04:34:48,Electronics,Mobile,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN3C0E54F36BCB,CUST100860,392.9,2026-08-07 04:36:02,Dining,Desktop,Chennai,13.0827,80.2707,UPI,False,0
TXNBB5E78D9029D,CUST100457,1824.11,2026-08-07 04:39:12,Crypto Exchange,POS Terminal,Delhi,28.7041,77.1025,Debit Card,False,0
TXN25CDC3AF940B,CUST100534,1338.25,2026-08-07 04:43:26,Electronics,Tablet,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN3234036CCE13,CUST101012,258.25,2026-08-07 04:52:35,Fuel,Desktop,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN05E17A546EA6,CUST100374,90.5,2026-08-07 04:58:54,Gaming,ATM,Kolkata,22.5726,88.3639,UPI,False,0
TXNB09B60B34C82,CUST100633,400.73,2026-08-07 05:00:54,Utilities,Desktop,Mumbai,19.076,72.8777,Debit Card,False,0
TXNEFE0563A5A72,CUST100830,182.58,2026-08-07 05:04:05,Dining,Mobile,Kolkata,22.5726,88.3639,UPI,False,0
TXN9E230968FAE9,CUST100876,2069.19,2026-08-07 05:07:20,Gaming,Tablet,Chennai,13.0827,80.2707,Debit Card,False,0
TXNCC9DE5AB3106,CUST100905,823.32,2026-08-07 05:14:52,Gaming,ATM,Hyderabad,17.385,78.4867,UPI,False,0
TXNE36E3BEC6508,CUST100022,2106.5,2026-08-07 05:15:42,Travel,Desktop,Mumbai,19.076,72.8777,UPI,False,0
TXN0A67E5F4FB83,CUST100052,1541.25,2026-08-07 05:15:43,Gaming,Mobile,Hyderabad,17.385,78.4867,Debit Card,False,0
TXNA7084543E8A8,CUST100138,188.72,2026-08-07 05:18:19,Utilities,Desktop,Chennai,13.0827,80.2707,Debit Card,False,0
TXN973EFE27B6C6,CUST100303,187.4,2026-08-07 05:19:11,Utilities,Mobile,Ahmedabad,23.0225,72.5714,Net Banking,False,0
TXN277DD021F7E8,CUST100523,1622.18,2026-08-07 05:19:14,Online Marketplace,Mobile,Hyderabad,17.385,78.4867,Wallet,False,0
TXNE077D50E11D2,CUST100050,1866.65,2026-08-07 05:19:35,Jewellery,POS Terminal,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN0D53BBE48D8E,CUST100798,744.15,2026-08-07 05:24:37,Jewellery,Mobile,Chennai,13.0827,80.2707,Credit Card,False,0
TXN6526B3E60E81,CUST100490,1162.49,2026-08-07 05:31:45,Jewellery,Mobile,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXNCF522BD8D21D,CUST100970,664.06,2026-08-07 05:34:09,Online Marketplace,Mobile,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN84FC25FC646B,CUST100989,445.38,2026-08-07 05:34:54,Crypto Exchange,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN6CD16B4CC082,CUST100070,1620.43,2026-08-07 05:38:08,Dining,Desktop,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXN1071613AE2A4,CUST100980,1136.96,2026-08-07 05:38:17,Travel,Desktop,Chennai,13.0827,80.2707,UPI,False,0
TXN172AFA1EE7E8,CUST100324,547.14,2026-08-07 05:41:30,Jewellery,Mobile,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXN466AE29A9C3A,CUST100483,1959.16,2026-08-07 05:43:38,Fuel,Desktop,Mumbai,19.076,72.8777,Credit Card,False,0
TXN5DB6C71ECEC4,CUST100072,1436.17,2026-08-07 05:56:27,Gaming,Tablet,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXNE284E5C30607,CUST100629,649.42,2026-08-07 06:04:45,Crypto Exchange,Desktop,Bangalore,12.9716,77.5946,UPI,False,0
TXN56EB944BEF3F,CUST100365,58.13,2026-08-07 06:13:05,Gaming,Mobile,Ahmedabad,23.0225,72.5714,UPI,False,0
TXNE9533D4E84A8,CUST100735,5569.83,2026-08-07 06:14:48,Jewellery,POS Terminal,Pune,18.5204,73.8567,Net Banking,False,0
TXNF3B584777B17,CUST100232,411.78,2026-08-07 06:16:56,Travel,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN4F0BEE2AA8F9,CUST100503,806.19,2026-08-07 06:19:14,Online Marketplace,Mobile,Pune,18.5204,73.8567,UPI,False,0
TXND8E7C71C7C23,CUST100916,10624.82,2026-08-07 06:20:29,GlobalGiftCards,Mobile,Ahmedabad,23.0225,72.5714,Net Banking,False,1
TXN2C2CE04C58F6,CUST100753,534.84,2026-08-07 06:20:40,Gaming,Tablet,Kolkata,22.5726,88.3639,UPI,False,0
TXN7B9E3F59DC1B,CUST100167,872.88,2026-08-07 06:22:14,Crypto Exchange,Mobile,Mumbai,19.076,72.8777,UPI,False,0
TXNFAB19C6B6551,CUST100167,384.12,2026-08-07 06:25:48,Electronics,Tablet,Mumbai,19.076,72.8777,Credit Card,False,0
TXNC5FF7495BAD9,CUST101089,110.26,2026-08-07 06:29:17,Online Marketplace,Mobile,Mumbai,19.076,72.8777,UPI,False,0
TXN7B02453998F9,CUST100230,464.47,2026-08-07 06:32:03,Jewellery,Mobile,Pune,18.5204,73.8567,Debit Card,False,0
TXNB1DBA6ABB07A,CUST100064,849.13,2026-08-07 06:34:49,Dining,Mobile,Hyderabad,17.385,78.4867,Debit Card,False,0
TXNB880D9D1D945,CUST100788,1821.32,2026-08-07 06:39:34,Dining,POS Terminal,Kolkata,22.5726,88.3639,Net Banking,False,0
TXNB48CB7717E16,CUST101133,264.62,2026-08-07 06:49:59,Online Marketplace,Desktop,Mumbai,19.076,72.8777,Debit Card,False,0
TXN8FBA5C1D6AD0,CUST101087,1280.37,2026-08-07 06:52:44,Grocery,Desktop,Hyderabad,17.385,78.4867,Debit Card,False,0
TXN71BBC6698D62,CUST100026,2687.59,2026-08-07 06:55:04,Dining,POS Terminal,Pune,18.5204,73.8567,Debit Card,False,0
TXN2E035E303D36,CUST100970,1108.58,2026-08-07 06:56:12,Electronics,Mobile,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN4AE3FE0D48F9,CUST100375,209.53,2026-08-07 07:00:21,Crypto Exchange,Mobile,Hyderabad,17.385,78.4867,Debit Card,False,0
TXNE599BFE37A4D,CUST100580,304.98,2026-08-07 07:01:44,Utilities,Desktop,Delhi,28.7041,77.1025,Debit Card,False,0
TXNBDFAC5F0B78B,CUST100037,1157.72,2026-08-07 07:01:46,Online Marketplace,Desktop,Mumbai,19.076,72.8777,UPI,False,0
TXN7B17BD38E05A,CUST100934,88.42,2026-08-07 07:01:54,Fuel,POS Terminal,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN9DD3B5DA01E4,CUST101191,377.53,2026-08-07 07:04:36,Online Marketplace,Mobile,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN24FE88B39C23,CUST100110,1379.2,2026-08-07 07:07:26,Dining,Desktop,Delhi,28.7041,77.1025,Credit Card,False,0
TXN911652B6A69D,CUST100888,610.7,2026-08-07 07:11:40,Fuel,Desktop,Mumbai,19.076,72.8777,Credit Card,False,0
TXNAB5F5D283FE8,CUST100915,948.32,2026-08-07 07:16:06,Dining,Mobile,Mumbai,19.076,72.8777,UPI,False,0
TXNCDC5FB8D9F48,CUST100938,255.63,2026-08-07 07:16:12,Grocery,Mobile,Mumbai,19.076,72.8777,UPI,False,0
TXN0FA37B6E95DA,CUST100374,330.53,2026-08-07 07:18:52,Dining,Tablet,Kolkata,22.5726,88.3639,Credit Card,False,0
TXNABA7E66243C4,CUST100964,599.44,2026-08-07 07:19:16,Grocery,Desktop,Ahmedabad,23.0225,72.5714,Credit Card,False,0
TXN3E7BB598E7EF,CUST100731,387.5,2026-08-07 07:20:20,Utilities,Mobile,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN786A028F04C2,CUST100867,602.86,2026-08-07 07:21:06,Electronics,POS Terminal,Delhi,28.7041,77.1025,Credit Card,False,0
TXN43C45A8FBC27,CUST100681,539.73,2026-08-07 07:23:54,Dining,Tablet,Bangalore,12.9716,77.5946,Credit Card,False,0
TXNB3C2D38345D7,CUST100203,348.07,2026-08-07 07:26:58,Online Marketplace,Tablet,Delhi,28.7041,77.1025,Debit Card,False,0
TXN77384BCC3B5C,CUST100475,1323.83,2026-08-07 07:28:05,Electronics,Mobile,Chennai,13.0827,80.2707,Credit Card,False,0
TXN745DB9380F8B,CUST100571,343.9,2026-08-07 07:29:00,Dining,Mobile,Kolkata,22.5726,88.3639,Wallet,False,0
TXN37B3BBCE4D6F,CUST100036,313.55,2026-08-07 07:30:31,Gaming,Tablet,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN76B5471A373E,CUST100191,1385.09,2026-08-07 07:37:31,Fuel,Mobile,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN9944037EAA45,CUST100037,2316.3,2026-08-07 07:39:17,Grocery,POS Terminal,Mumbai,19.076,72.8777,Wallet,False,0
TXNDC5EF77D6B67,CUST101174,3256.95,2026-08-07 07:49:19,Fuel,Desktop,Delhi,28.7041,77.1025,Credit Card,False,0
TXNCC4D9C07BD10,CUST100002,838.94,2026-08-07 07:49:26,Online Marketplace,Desktop,Chennai,13.0827,80.2707,Debit Card,False,0
TXN9E0AC03819F6,CUST100712,1280.94,2026-08-07 07:50:22,Fuel,Tablet,Bangalore,12.9716,77.5946,Credit Card,False,0
TXNA96A6048FE11,CUST100007,1739.53,2026-08-07 07:50:53,Jewellery,Tablet,Kolkata,22.5726,88.3639,Credit Card,False,0
TXNDEBAD0263C57,CUST100950,298.25,2026-08-07 07:51:50,Utilities,Desktop,Chennai,13.0827,80.2707,Debit Card,False,0
TXNEE5F8FA931A4,CUST100005,413.15,2026-08-07 07:52:35,Online Marketplace,Mobile,Mumbai,19.076,72.8777,Debit Card,False,0
TXN7BC8FC02ED0D,CUST100234,202.64,2026-08-07 07:55:49,Grocery,Desktop,Bangalore,12.9716,77.5946,Wallet,False,0
TXN535D21F1FF39,CUST100780,253.77,2026-08-07 07:58:43,Dining,Mobile,Chennai,13.0827,80.2707,UPI,False,0
TXN9A0F62BAB230,CUST101080,2639.15,2026-08-07 07:59:12,Electronics,Desktop,Kolkata,22.5726,88.3639,UPI,False,0
TXN216A28B7EBA6,CUST100598,1018.6,2026-08-07 08:02:01,Travel,Mobile,Hyderabad,17.385,78.4867,Credit Card,False,0
TXN86AC5F126ACA,CUST101165,44016.19,2026-08-07 08:07:22,Utilities,ATM,Kolkata,22.5726,88.3639,UPI,False,1
TXN4083021A5AEF,CUST100650,586.68,2026-08-07 08:10:29,Electronics,Mobile,Kolkata,22.5726,88.3639,Debit Card,False,0
TXNC230FF25B70E,CUST100022,1269.7,2026-08-07 08:11:43,Crypto Exchange,Desktop,Mumbai,19.076,72.8777,Credit Card,False,0
TXNBAED9AE86669,CUST100930,797.09,2026-08-07 08:16:05,Jewellery,Mobile,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN75CA95B9B9D9,CUST101010,129.2,2026-08-07 08:18:22,Grocery,Mobile,Kolkata,22.5726,88.3639,Debit Card,False,0
TXN04579C12EB7B,CUST100684,2095.85,2026-08-07 08:22:11,Gaming,ATM,Chennai,13.0827,80.2707,Debit Card,False,0
TXNFCCD43395737,CUST101189,1025.82,2026-08-07 08:33:43,Gaming,Desktop,Mumbai,19.076,72.8777,Credit Card,False,0
TXNDCA70A155456,CUST100513,28193.15,2026-08-07 08:34:02,Dining,Desktop,New York,40.7128,-74.006,UPI,True,1
TXNF310868C1EF3,CUST100290,808.04,2026-08-07 08:37:37,Fuel,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN54E85ECFD83B,CUST100568,2370.47,2026-08-07 08:41:43,Electronics,Mobile,Delhi,28.7041,77.1025,Net Banking,False,0
TXN97B664CF56DD,CUST100522,636.67,2026-08-07 08:43:08,Online Marketplace,Mobile,Hyderabad,17.385,78.4867,Net Banking,False,0
TXN6BC3F269807C,CUST100645,749.7,2026-08-07 08:48:30,Online Marketplace,Mobile,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN1FFE6F347CDB,CUST100466,8185.42,2026-08-07 08:51:01,Utilities,POS Terminal,Pune,18.5204,73.8567,UPI,False,0
TXN0915674AC1FF,CUST101171,278.05,2026-08-07 08:53:03,Online Marketplace,Mobile,Kolkata,22.5726,88.3639,Credit Card,False,0
TXNFC3F7F75D8DD,CUST100587,19623.3,2026-08-07 08:57:41,GlobalGiftCards,POS Terminal,Dubai,25.2048,55.2708,Net Banking,True,1
TXNA649D822F49A,CUST100464,3053.57,2026-08-07 08:58:42,Gaming,Mobile,Pune,18.5204,73.8567,Net Banking,False,0
TXNED92936F1417,CUST100821,558.46,2026-08-07 09:04:45,Travel,POS Terminal,Pune,18.5204,73.8567,UPI,False,0
TXNB1FF544BE45C,CUST100441,2123.81,2026-08-07 09:04:49,Utilities,ATM,Delhi,28.7041,77.1025,UPI,False,0
TXN7F8C3A07E402,CUST100073,864.36,2026-08-07 09:12:23,Jewellery,Mobile,Chennai,13.0827,80.2707,Credit Card,False,0
TXN3E21561D626E,CUST101036,470.46,2026-08-07 09:12:45,Crypto Exchange,Tablet,Ahmedabad,23.0225,72.5714,Wallet,False,0
TXN933ECFF213FE,CUST101143,861.14,2026-08-07 09:13:02,Grocery,Mobile,Ahmedabad,23.0225,72.5714,UPI,False,0
TXN7160E30CD332,CUST100917,911.41,2026-08-07 09:16:47,Grocery,Desktop,Chennai,13.0827,80.2707,Credit Card,False,0
TXN3F742CA63C9C,CUST101100,507.75,2026-08-07 09:23:53,Fuel,Desktop,Kolkata,22.5726,88.3639,Credit Card,False,0
TXN6794789022B3,CUST100796,729.75,2026-08-07 09:34:35,Fuel,Mobile,Chennai,13.0827,80.2707,Credit Card,False,0
TXNA527DAF8EFAA,CUST100662,685.59,2026-08-07 09:36:13,Gaming,POS Terminal,Bangalore,12.9716,77.5946,Net Banking,False,0
TXN4B6EFC521C86,CUST101086,641.54,2026-08-07 09:38:39,Travel,Mobile,Delhi,28.7041,77.1025,UPI,False,0
TXN90A29B706901,CUST100048,1113.27,2026-08-07 09:44:20,Gaming,Desktop,Chennai,13.0827,80.2707,Credit Card,False,0
TXN5CFC64F99942,CUST100447,150.09,2026-08-07 09:44:34,Utilities,Mobile,Kolkata,22.5726,88.3639,UPI,False,0
TXN790BD77D36B4,CUST100392,5287.34,2026-08-07 09:47:17,Travel,Tablet,Chennai,13.0827,80.2707,UPI,False,0
TXN5E57270FFD36,CUST100231,278.61,2026-08-07 09:52:28,Jewellery,POS Terminal,Bangalore,12.9716,77.5946,Debit Card,False,0
TXNF230C640296A,CUST100458,587.56,2026-08-07 09:59:52,Crypto Exchange,ATM,Mumbai,19.076,72.8777,UPI,False,0
TXNFA39BF2F940A,CUST100783,580.62,2026-08-07 09:59:55,Jewellery,Tablet,Mumbai,19.076,72.8777,UPI,False,0
TXNF0786FFEEEEB,CUST100456,542.88,2026-08-07 10:00:07,Grocery,Desktop,Ahmedabad,23.0225,72.5714,UPI,False,0
TXN21F5FC12DE20,CUST101159,171.3,2026-08-07 10:00:50,Fuel,Desktop,Ahmedabad,23.0225,72.5714,Debit Card,False,0
TXN647A8A0FD036,CUST101039,1619.42,2026-08-07 10:02:11,Online Marketplace,Mobile,Pune,18.5204,73.8567,Credit Card,False,0
TXNF072507CA9CE,CUST100752,967.65,2026-08-07 10:03:17,Crypto Exchange,Tablet,Hyderabad,17.385,78.4867,Wallet,False,0
TXN71484AC34F01,CUST101182,942.84,2026-08-07 10:06:31,Utilities,POS Terminal,Delhi,28.7041,77.1025,Debit Card,False,0
TXNB62B14001220,CUST101121,29612.81,2026-08-07 10:12:25,Dining,Mobile,Dubai,25.2048,55.2708,Net Banking,True,1
TXNA3FFF456CAD2,CUST100308,341.69,2026-08-07 10:14:54,Dining,POS Terminal,Pune,18.5204,73.8567,UPI,False,0
TXN633D1C559645,CUST100645,204.71,2026-08-07 10:16:14,Gaming,Mobile,Bangalore,12.9716,77.5946,Credit Card,False,0
TXN1680EAEFB195,CUST101186,1873.14,2026-08-07 10:19:48,Utilities,Tablet,Mumbai,19.076,72.8777,UPI,False,0
TXN22E9EF74B2CA,CUST100683,562.26,2026-08-07 10:22:24,Jewellery,Desktop,Chennai,13.0827,80.2707,Credit Card,False,0
TXN5830A64959F4,CUST101179,235.38,2026-08-07 10:24:03,Jewellery,Tablet,Pune,18.5204,73.8567,Debit Card,False,0
TXNC393C2CCED95,CUST100320,129.63,2026-08-07 10:32:28,Dining,Desktop,Hyderabad,17.385,78.4867,UPI,False,0
TXNB5332246A436,CUST100727,140.98,2026-08-07 10:32:59,Online Marketplace,Desktop,Ahmedabad,23.0225,72.5714,Wallet,False,0
TXN5A76ACFE247F,CUST100428,603.62,2026-08-07 10:33:42,Online Marketplace,Mobile,Bangalore,12.9716,77.5946,Debit Card,False,0
TXNDBE752CC5C47,CUST100918,416.25,2026-08-07 10:35:26,Utilities,Mobile,Chennai,13.0827,80.2707,Credit Card,False,0
TXNC233AD075F8F,CUST100612,50.0,2026-08-07 10:42:55,Travel,Desktop,Bangalore,12.9716,77.5946,UPI,False,0
TXNEABFE0BE3EA7,CUST100067,571.11,2026-08-07 10:51:50,Dining,Mobile,Delhi,28.7041,77.1025,Credit Card,False,0
TXNFA8BBAF883AE,CUST101193,673.55,2026-08-07 10:53:17,Jewellery,Mobile,Kolkata,22.5726,88.3639,Wallet,False,0
TXN4CE3215FF1CC,CUST100673,610.36,2026-08-07 10:55:46,Grocery,Mobile,Mumbai,19.076,72.8777,Net Banking,False,0
TXN6ED4983C0C8B,CUST100907,1972.26,2026-08-07 10:56:51,Electronics,Mobile,Bangalore,12.9716,77.5946,UPI,False,0
TXNF5E9B15830E6,CUST100402,374.16,2026-08-07 10:57:11,Utilities,Desktop,Delhi,28.7041,77.1025,Credit Card,False,0
TXNA9083BE353B7,CUST101046,1793.09,2026-08-07 11:01:28,Electronics,Desktop,Mumbai,19.076,72.8777,Credit Card,False,0
TXNE906AD5EBFE4,CUST100965,79075.37,2026-08-07 11:03:34,GlobalGiftCards,Desktop,Dubai,25.2048,55.2708,Credit Card,True,1
TXN10CE65842DDB,CUST100873,755.4,2026-08-07 11:06:04,Utilities,Mobile,Mumbai,19.076,72.8777,Debit Card,False,0
TXNB99C4173DB72,CUST100566,1088.54,2026-08-07 11:15:13,Crypto Exchange,Mobile,Delhi,28.7041,77.1025,Net Banking,False,0
TXNBB6FCC0F4F8F,CUST100814,510.48,2026-08-07 11:18:51,Grocery,Mobile,Delhi,28.7041,77.1025,Debit Card,False,0
TXN17B3D6C7B37A,CUST100138,94.97,2026-08-07 11:20:30,Grocery,Mobile,Chennai,13.0827,80.2707,UPI,False,0
TXNECFB5096E9D0,CUST101053,976.42,2026-08-07 11:23:28,Fuel,Mobile,Bangalore,12.9716,77.5946,UPI,False,0
TXN6486E9A7FEC8,CUST100917,610.18,2026-08-07 11:24:32,Grocery,ATM,Chennai,13.0827,80.2707,Credit Card,False,0
TXN10F757584EA7,CUST100108,58.83,2026-08-07 11:25:40,Gaming,Desktop,Ahmedabad,23.0225,72.5714,Net Banking,False,0
TXN72A797B2EFED,CUST100303,64.78,2026-08-07 11:29:35,Grocery,Mobile,Ahmedabad,23.0225,72.5714,Net Banking,False,0
TXN92E5B1C3CE02,CUST101148,191.58,2026-08-07 11:34:44,Crypto Exchange,Mobile,Chennai,13.0827,80.2707,Debit Card,False,0
TXN8E0F9BE47454,CUST100405,2427.81,2026-08-07 11:36:24,Travel,Desktop,Pune,18.5204,73.8567,UPI,False,0
TXN488F15276419,CUST100911,94.89,2026-08-07 11:38:03,Grocery,Mobile,Mumbai,19.076,72.8777,Credit Card,False,0
TXN0C41B5F95F77,CUST100042,1649.62,2026-08-07 11:38:41,Grocery,POS Terminal,Delhi,28.7041,77.1025,Debit Card,False,0
TXNC001EF1F3257,CUST101072,59753.63,2026-08-07 11:39:06,Jewellery,Tablet,Mumbai,19.076,72.8777,UPI,False,1
TXN6F822EAEB421,CUST100343,50.0,2026-08-07 11:51:27,Crypto Exchange,POS Terminal,Bangalore,12.9716,77.5946,Credit Card,False,0
